census_tract,population,poi_count,poi_diversity,poi_per_capita
360810667011,1232,6,6,0.004870129878246753
360810667012,1112,1,1,0.000899280584532374
360810669001,926,3,2,0.003239740831533477
360810669002,715,6,4,0.008391608405594405
360810671001,1093,6,3,0.005489478508691675
360810671002,1078,9,5,0.008348794072356216
360810677001,883,3,3,0.0033975085050962626
360810677002,856,7,2,0.008177570105140187
360810679001,455,2,2,0.004395604417582417
360810679002,2099,12,7,0.00571700810385898
360810679003,1173,24,7,0.020460358064791136
360810680001,1117,1,1,0.0008952551566696507
360810680002,1848,1,1,0.0005411255465367966
360810680003,1538,2,2,0.001300390123537061
360810680004,722,10,6,0.013850415526315791
360810682001,670,2,2,0.0029850746417910447
360810682002,496,3,3,0.0060483871169354836
360810683001,1843,10,7,0.005425935979381444
360810683002,1372,57,14,0.041545189511661806
360810683003,1041,40,12,0.03842459174831892
360810687001,1317,10,6,0.0075930144343204255
360810687003,2036,13,9,0.0063850687671905704
360810690001,1992,3,2,0.0015060241014056225
360810690002,1538,2,2,0.001300390123537061
360810693001,1850,48,15,0.025945945951351353
360810693002,1210,24,11,0.019834710752066116
360810694001,1906,3,3,0.0015739769202518363
360810694002,1909,3,3,0.0015715034101623886
360810695001,1261,14,8,0.01110229977002379
360810695002,701,5,4,0.0071326676319543505
360810697011,1449,5,5,0.003450655631469979
360810697012,802,3,3,0.003740648391521197
360810697013,1650,2,1,0.0012121212181818181
360810697021,563,4,3,0.007104795754884547
360810697022,763,2,1,0.002621231992136304
360810697024,1175,17,13,0.014468085114893618
360810703001,1064,2,2,0.001879699257518797
360810703002,900,9,5,0.010000000011111112
360810707002,468,8,5,0.017094017115384618
360810707003,1116,3,2,0.002688172051971326
360810709001,1380,6,5,0.004347826094202899
360810709002,1202,4,4,0.0033277870299500832
360810711002,2960,41,16,0.01385135135472973
360810711003,1137,6,4,0.005277044863676341
360810711004,1066,69,23,0.06472795498123826
360810713031,1904,23,10,0.01207983193802521
360810713032,1378,10,6,0.0072568940566037745
360810713033,2088,20,12,0.009578544066091954
360810713041,1965,4,3,0.0020356234147582697
360810713042,1285,7,4,0.005447470824902724
360810713043,715,10,6,0.013986014000000001
360810713044,2419,8,6,0.0033071517197188925
360810713051,2649,17,5,0.006417516047565119
360810713052,939,3,2,0.0031948881895633653
360810713053,1363,13,5,0.00953778430667645
360810713061,2281,2,2,0.0008768084217448488
360810713062,1957,4,3,0.0020439448185998977
360810713063,974,17,6,0.017453798778234088
360810713064,793,17,8,0.021437578827238336
360810716001,0,273,30,1e-08
360810717011,1949,4,3,0.0020523345356593123
360810717012,890,50,15,0.05617977529213483
360810717013,1478,23,12,0.015561569695534508
360810717014,1274,3,3,0.002354788076923077
360810717021,1624,43,16,0.026477832518472907
360810717022,2092,4,3,0.001912045893881453
360810719001,1018,2,1,0.001964636552062868
360810719002,1253,6,3,0.004788507589784517
360810721001,1385,3,2,0.002166064989169675
360810721002,800,3,3,0.0037500000125
360810721005,785,1,1,0.0012738853630573249
360810723001,358,3,3,0.008379888296089386
360810723002,789,1,1,0.001267427135614702
360810723003,955,3,3,0.003141361267015707
360810729001,763,3,2,0.003931847981651376
360810729002,491,15,7,0.03054989818737271
360810731001,854,5,3,0.0058548009484777515
360810731002,788,28,11,0.035532994936548226
360810737001,765,64,21,0.08366013073202613
360810737002,957,39,12,0.040752351107628
360810739001,994,1,1,0.001006036227364185
360810739002,687,20,5,0.029112081528384282
360810739003,1518,14,4,0.009222661403162056
360810739004,966,36,8,0.037267080755693585
360810739005,1461,20,5,0.013689253942505135
360810741001,740,3,2,0.0040540540675675675
360810741002,860,2,1,0.002325581406976744
360810741003,683,1,1,0.0014641288579795022
360810741004,750,3,2,0.004000000013333334
360810743001,739,18,7,0.02435723952638701
360810743002,784,9,6,0.011479591849489797
360810743003,1552,5,2,0.0032216494909793813
360810743004,1408,20,5,0.014204545461647728
360810745001,2726,3,2,0.0011005135766691122
360810745002,1394,5,4,0.003586800581061693
360810747001,2314,6,5,0.002592912709593777
360810749001,806,3,1,0.0037220843796526054
360810749002,686,2,2,0.0029154519096209913
360810757011,1955,30,11,0.015345268547314578
360810757012,1661,23,6,0.013847080078266105
360810757013,1491,47,15,0.03152246814889336
360810757021,1374,4,2,0.002911208158660844
360810757022,1190,11,7,0.009243697487394958
360810757023,1469,20,3,0.013614703886997958
360810769011,2069,6,4,0.0028999516723054617
360810769012,2113,36,11,0.017037387605300523
360810769021,1433,42,12,0.02930914166782973
360810773001,1325,3,2,0.002264150950943396
360810773002,788,19,8,0.02411167513959391
360810775001,874,19,12,0.021739130446224258
360810775002,692,22,9,0.031791907528901736
360810775003,507,8,4,0.015779092721893494
360810779021,984,15,10,0.015243902449186993
360810779022,1492,26,12,0.017426273465147454
360810779023,1624,1,1,0.000615763552955665
360810779024,466,1,1,0.002145922768240343
360810779025,756,5,3,0.006613756626984127
360810779031,763,4,3,0.005242463971166448
360810779032,1254,4,4,0.0031897926714513558
360810779033,1073,3,3,0.00279589935694315
360810779042,1459,21,9,0.014393420157642221
360810779043,1987,23,10,0.011575239058882738
360810779044,1407,3,1,0.0021321961691542286
360810779051,1925,9,6,0.004675324680519481
360810779052,751,12,7,0.015978695086551267
360810779061,2004,22,8,0.01097804391716567
360810779062,1699,9,5,0.005297233672748676
360810779071,1809,12,9,0.0066334991763405205
360810779072,1266,13,8,0.010268562409162718
360810779081,1939,2,2,0.0010314595203713254
360810779082,2215,1,1,0.0004514672731376975
360810788001,1054,10,5,0.009487666043643265
360810788002,697,3,2,0.004304160703012912
360810790001,1416,2,2,0.0014124293855932203
360810790002,1383,11,6,0.007953723796095446
360810792001,958,7,3,0.007306889363256785
360810792002,1568,2,1,0.0012755102104591836
360810797011,1518,8,3,0.005270092233201582
360810797012,4267,7,7,0.0016404968385282399
360810797013,564,5,3,0.008865248244680851
360810797014,462,16,3,0.03463203465367966
360810797021,1535,5,4,0.003257328996742671
360810797022,2043,15,8,0.007342143910915321
360810797023,1369,12,6,0.008765522286340395
360810799001,1261,39,13,0.030927835059476605
360810799002,1983,2,1,0.0010085728744326776
360810803011,2151,1,1,0.0004649000511390051
360810803013,1055,20,7,0.018957345981042654
360810803021,1105,1,1,0.0009049773846153845
360810803022,1075,3,3,0.00279069768372093
360810803023,1351,1,1,0.000740192457438934
360810809003,651,19,6,0.0291858679109063
360810809004,798,11,5,0.013784461165413535
360810809006,1303,1,1,0.0007674597160399079
360810809007,1038,8,5,0.007707129104046244
360810814001,1671,6,4,0.0035906642788749252
360810814002,1381,5,2,0.0036205648153511947
360810818001,1936,4,3,0.002066115707644628
360810818002,604,12,7,0.019867549685430464
360810818003,2002,2,1,0.000999001003996004
360810837001,1328,6,3,0.004518072296686747
360810837002,1802,2,1,0.0011098779189789123
360810837003,1048,3,1,0.002862595429389313
360810837004,1266,16,3,0.012638230655608216
360810838002,1604,12,7,0.007481296764339153
360810838003,1580,8,7,0.005063291145569621
360810838004,815,1,1,0.0012269938773006135
360810840001,1817,7,5,0.0038525041331865712
360810840002,1497,20,11,0.013360053446893788
360810840003,840,8,5,0.009523809535714287
360810840004,983,3,3,0.003051882004069176
360810840005,1205,1,1,0.0008298755269709543
360810845001,1731,3,2,0.0017331022588099364
360810845002,1926,1,1,0.0005192108047767394
360810845003,973,17,7,0.01747173690647482
360810846011,1272,2,1,0.0015723270518867925
360810846012,1490,1,1,0.0006711409463087248
360810846021,1123,10,7,0.008904719510240428
360810849001,2009,41,13,0.020408163270283722
360810849002,1946,54,16,0.027749229193216856
360810849003,3581,5,1,0.0013962580312761798
360810849004,537,31,11,0.05772811919925512
360810853001,1373,122,22,0.08885651857975237
360810853002,1044,18,9,0.017241379319923374
360810853003,1075,34,8,0.03162790698604651
360810853004,903,3,2,0.0033222591472868218
360810855001,1302,12,6,0.009216589869431644
360810855002,2615,2,1,0.0007648183594646271
360810855003,1160,1,1,0.000862068974137931
360810855004,1627,18,7,0.011063306705593117
360810857001,1773,7,3,0.003948110552735477
360810857002,1650,20,8,0.012121212127272728
360810857003,2109,4,3,0.0018966334803224277
360810859001,1925,2,1,0.001038961044155844
360810859002,1475,6,4,0.004067796616949153
360810859003,1718,19,9,0.011059371367869617
360810861001,1162,3,1,0.0025817556024096385
360810861002,1006,17,5,0.016898608359840955
360810863002,1298,3,3,0.0023112480816640988
360810863003,1485,1,1,0.0006734006801346801
360810863004,2422,2,2,0.0008257638356729975
360810864001,1830,25,10,0.01366120219125683
360810864002,1012,5,5,0.004940711472332016
360810865001,2121,20,10,0.009429514384724186
360810865002,2440,18,9,0.00737704918442623
360810869001,1639,152,28,0.09273947529591214
360810869002,414,51,14,0.12318840582125604
360810871001,1781,125,19,0.07018528916900617
360810871002,482,313,30,0.6493775933817427
360810884001,824,5,2,0.006067961177184466
360810884002,484,13,8,0.026859504152892563
360810884003,599,1,1,0.0016694490984974957
360810884004,870,2,2,0.0022988505862068967
360810884005,1203,2,2,0.0016625103990024937
360810884006,1463,8,7,0.005468216001367055
360810884007,693,1,1,0.0014430014574314573
360810884008,1090,12,7,0.011009174321100918
360810889011,1192,4,3,0.003355704706375839
360810889013,2149,20,7,0.00930665426244765
360810889014,1195,1,1,0.0008368200920502092
360810889015,1125,1,1,0.0008888888977777777
360810889016,2451,6,5,0.0024479804202366382
360810889017,1064,5,3,0.004699248129699248
360810892001,1123,4,2,0.0035618878094390025
360810892003,1538,53,15,0.03446033810793238
360810892004,867,3,2,0.0034602076239907725
360810892005,1110,37,18,0.03333333334234234
360810892007,711,18,10,0.025316455710267232
360810892008,430,13,6,0.0302325581627907
360810907001,1234,50,28,0.04051863858184765
360810916011,1063,3,2,0.002822201326434619
360810916013,1230,2,2,0.0016260162682926829
360810916014,903,13,8,0.014396456267995572
360810916021,0,1,1,1e-08
360810918001,7,8,6,1.1428571442857145
360810919001,2206,9,6,0.004079782416137806
360810919002,1720,13,8,0.007558139540697675
360810919003,2292,2,2,0.0008726003534031413
360810922002,540,2,2,0.003703703722222222
360810922003,513,2,2,0.0038986354970760233
360810925001,1252,35,14,0.02795527157348243
360810925002,1780,27,11,0.015168539331460675
360810925003,830,12,8,0.0144578313373494
360810928001,1053,1,1,0.0009496676258309591
360810928002,903,4,3,0.004429678859357696
360810929001,3434,5,4,0.001456027958648806
360810929002,1538,9,6,0.005851755533159949
360810929004,700,20,10,0.028571428585714286
360810934011,1143,18,8,0.0157480315048119
360810934021,1917,8,6,0.004173187276995305
360810934022,842,1,1,0.0011876484679334916
360810934023,1613,27,12,0.016738995666460012
360810938001,1680,4,2,0.0023809523869047617
360810938002,2005,7,6,0.003491271825436409
360810938003,1623,70,23,0.04313000616759088
360810939001,2316,3,3,0.001295336791882556
360810939002,1359,2,2,0.001471670353200883
360810939003,1238,2,1,0.0016155088933764135
360810942011,3381,26,8,0.0076900325377107365
360810942021,3375,7,5,0.002074074077037037
360810942022,1562,38,17,0.024327784897567224
360810942031,1261,9,5,0.007137192712133228
360810942032,1040,14,9,0.013461538471153847
360810945001,2054,28,14,0.013631937687439144
360810945002,1792,47,23,0.026227678577008928
360810947001,996,16,14,0.01606425703815261
360810947002,1709,3,2,0.0017554125277940316
360810954001,2125,1,1,0.00047058824
360810954002,1685,9,3,0.005341246296735906
360810954003,1628,11,7,0.006756756762899264
360810964001,2536,19,12,0.007492113568611988
360810964002,2279,3,3,0.001316366831943835
360810972021,2886,3,3,0.001039501042966043
360810972031,327,4,2,0.012232415932721712
360810972032,2126,2,2,0.0009407337770460959
360810972033,2158,1,1,0.00046339203429101016
360810972034,2192,2,2,0.0009124087636861313
360810972041,1268,1,1,0.0007886435410094637
360810972042,1978,14,11,0.007077856425682508
360810972043,716,1,1,0.0013966480586592178
360810973001,579,2,2,0.003454231450777202
360810973002,629,1,1,0.001589825135135135
360810973003,641,4,4,0.006240249625585024
360810981001,1143,4,4,0.003499562563429571
360810981002,1258,67,22,0.053259141502384734
360810987001,1321,22,7,0.01665404996971991
360810987002,1223,46,15,0.0376124284627964
360810991001,2215,2,2,0.0009029345417607223
360810991003,586,3,2,0.005119453941979522
360810991004,808,2,2,0.002475247537128713
360810991005,970,1,1,0.0010309278453608246
360810992001,3339,10,8,0.0029949086582809225
360810992002,1093,1,1,0.0009149130924062214
360810997011,1126,5,4,0.004440497344582593
360810997012,846,1,1,0.0011820331087470449
360810997013,714,5,3,0.007002801134453782
360810997031,1463,9,2,0.006151743000683527
360810997032,1046,3,3,0.002868068843212237
360810997033,1321,16,4,0.012112036343679031
360810997042,1647,5,3,0.0030358227140255007
360810997044,2512,41,18,0.016321656054936306
360810997051,2497,14,9,0.005606728077693232
360810998011,1609,2,2,0.0012430080857675574
360810998012,1860,1,1,0.0005376344139784945
360810998013,1262,25,9,0.019809825681458004
360810998014,1724,13,7,0.007540603254060326
360810998015,1421,1,1,0.0007037297748064742
360810998021,1839,5,3,0.002718868955954323
360810998023,1189,1,1,0.0008410429015979815
360810999001,0,2,1,1e-08
360811008011,875,3,3,0.00342857144
360811008012,1478,3,2,0.0020297699661705007
360811008021,2480,17,10,0.0068548387137096775
360811008023,2998,8,5,0.0026684456337558375
360811008024,2246,1,1,0.00044523597951914514
360811010011,3237,9,7,0.00278035218103182
360811010012,3427,3,3,0.0008754012284797199
360811010013,2628,11,7,0.004185692545662101
360811010014,1684,21,12,0.012470308794536818
360811010021,2019,7,5,0.003467062907379891
360811010022,1913,7,7,0.0036591740773653948
360811017001,1353,8,5,0.005912786407982262
360811017002,718,8,6,0.011142061295264625
360811017003,542,21,9,0.03874538747232473
360811017005,1051,1,1,0.0009514747954329209
360811017006,367,4,3,0.010899182588555859
360811017007,892,2,1,0.0022421524775784753
360811029001,2350,6,6,0.002553191493617021
360811029002,1156,16,8,0.01384083045847751
360811032012,1435,8,7,0.0055749128989547045
360811032013,2539,9,7,0.0035447026427727455
360811032021,1322,23,11,0.017397882004538578
360811032022,1142,5,3,0.004378283721541156
360811032023,2969,5,3,0.0016840687133715055
360811032024,2401,15,11,0.006247396922115785
360811033002,1326,4,3,0.0030165912594268475
360811033003,782,3,1,0.003836317148337596
360811033004,697,6,4,0.008608321391678622
360811039001,1463,2,2,0.0013670540054682159
360811039003,956,10,5,0.010460251056485357
360811039004,1417,3,2,0.002117148913196895
360811047001,936,6,4,0.006410256420940171
360811047002,1096,4,2,0.003649635045620438
360811047003,1514,4,3,0.002642007932628798
360811047004,1840,16,8,0.008695652179347826
360811059004,1075,5,5,0.0046511628
360811072011,2314,15,7,0.006482281767502161
360811072021,0,3,2,1e-08
360811085001,841,11,6,0.013079667074910822
360811085002,824,5,2,0.006067961177184466
360811085003,791,2,1,0.0025284450189633377
360811093001,1111,1,1,0.0009000900180018001
360811093002,1153,8,4,0.006938421517779706
360811093003,1011,1,1,0.000989119693372898
360811097001,680,3,2,0.004411764720588235
360811097002,581,11,6,0.018932874371772806
360811097003,366,2,1,0.005464480901639344
360811099001,1827,4,2,0.002189381505199781
360811099002,708,15,11,0.021186440692090396
360811099003,1135,27,10,0.02378854626431718
360811113001,852,1,1,0.0011737089319248826
360811113002,654,2,2,0.003058103990825688
360811123001,988,36,15,0.03643724697368421
360811123002,1019,79,13,0.07752698725220804
360811129001,577,3,2,0.005199306776429809
360811129002,506,2,2,0.00395256918972332
360811129003,917,8,5,0.008724100338058888
360811133001,807,8,5,0.009913258996282528
360811133002,927,2,2,0.0021574973139158577
360811139001,820,11,7,0.013414634158536587
360811139002,1444,6,5,0.00415512466066482
360811139003,974,5,4,0.005133470236139631
360811141001,1373,12,7,0.008739985440640932
360811141002,1054,3,3,0.002846299819734345
360811151001,1174,6,3,0.0051107325468483815
360811155001,1458,3,3,0.0020576131755829902
360811155002,983,21,8,0.021363173967446594
360811157001,1149,2,2,0.001740644046997389
